osmid,ref,highway,oneway,reversed,length,lanes,maxspeed,geometry,bridge
177078456,4P149,primary,False,False,97.986,2,60,"LINESTRING (71.1380274 39.9484503, 71.1384598 39.948475, 71.1391733 39.9484304)",
"[177078456, 577294350]",4P149,primary,False,True,903.9730000000002,2,60,"LINESTRING (71.1380274 39.9484503, 71.1377392 39.9484169, 71.1372438 39.9483999, 71.1367486 39.9484632, 71.136248 39.948543, 71.1357341 39.9486043, 71.1353685 39.9486791, 71.1351208 39.9487931, 71.1348375 39.9491435, 71.1345757 39.9493583, 71.1342226 39.9495147, 71.1338507 39.9497102, 71.133453 39.9498914, 71.1331661 39.9501025, 71.1330191 39.9503357, 71.132794 39.9510654, 71.1324267 39.9519699, 71.1316871 39.95374)",
"[577695157, 577695158]",,residential,False,False,319.07399999999996,,,"LINESTRING (71.1380274 39.9484503, 71.1379311 39.9488472, 71.1367939 39.9498753, 71.1380517 39.9504408)",
577695156,,residential,False,False,245.15699999999998,,,"LINESTRING (71.1380517 39.9504408, 71.138025 39.9504592, 71.1371935 39.9510144, 71.136582 39.9512611, 71.1356593 39.9516395)",
577695156,,residential,False,True,251.061,,,"LINESTRING (71.1380517 39.9504408, 71.1385507 39.9500973, 71.1386312 39.9500192, 71.1388189 39.949608, 71.1391733 39.9484304)",
"[577695157, 577695158]",,residential,False,True,319.07399999999996,,,"LINESTRING (71.1380517 39.9504408, 71.1367939 39.9498753, 71.1379311 39.9488472, 71.1380274 39.9484503)",
177078456,4P149,primary,False,True,128.769,2,60,"LINESTRING (71.1406812 39.9484613, 71.1401149 39.9484237, 71.1393361 39.9484202, 71.1391733 39.9484304)",
577695159,,residential,False,False,154.1,,,"LINESTRING (71.1406812 39.9484613, 71.1406053 39.9479835, 71.1406214 39.9478643, 71.1409111 39.9471117)",
577695159,,residential,False,True,154.1,,,"LINESTRING (71.1409111 39.9471117, 71.1406214 39.9478643, 71.1406053 39.9479835, 71.1406812 39.9484613)",
577695160,,residential,False,True,339.07500000000005,,,"LINESTRING (71.1411417 39.9462522, 71.1409164 39.9463056, 71.1407609 39.9464002, 71.1404605 39.946466, 71.1398918 39.946466, 71.1395807 39.9472186, 71.1391733 39.9484304)",
577294352,,residential,False,False,105.257,,,"LINESTRING (71.1302999 39.9474917, 71.1303563 39.9474658, 71.131018 39.947257, 71.1314552 39.9471648)",
577294353,,residential,False,True,28.882,,,"LINESTRING (71.1325448 39.9457142, 71.1323744 39.9459387)",
577294353,,residential,False,False,28.882,,,"LINESTRING (71.1323744 39.9459387, 71.1325448 39.9457142)",
577294353,,residential,False,True,157.268,,,"LINESTRING (71.1323744 39.9459387, 71.131945 39.9464904, 71.1314552 39.9471648)",
577294349,,secondary,False,False,32.286,,,"LINESTRING (71.1310362 39.951002, 71.1310268 39.9509558, 71.131016 39.9508633, 71.1309872 39.9507142)",
577294349,,secondary,False,True,274.53,,,"LINESTRING (71.1310362 39.951002, 71.1310482 39.9511491, 71.1310375 39.951696, 71.1310751 39.9522512, 71.1311019 39.9526213, 71.1311019 39.9528022, 71.131059 39.9529749, 71.1309678 39.9532135, 71.1309678 39.9534561)",
